frame_id,x,y,w,h,center_x,center_y,score,detected,predicted,used_for_trajectory,template_id
481,1525,442,161,59,1605,471,-1.0,0,1,0,-1
482,1550,439,161,59,1630,468,735.0,1,0,1,-1
483,1550,442,161,59,1630,471,-1.0,0,1,0,-1
484,1573,438,161,59,1653,467,709.0,1,0,1,-1
485,1582,437,161,59,1662,466,799.0,1,0,1,-1
486,1586,437,161,59,1666,466,769.0,1,0,1,-1
487,1595,436,161,59,1675,465,674.0,1,0,1,-1
488,1600,434,161,59,1680,463,630.0,1,0,1,-1
489,1597,434,161,59,1677,463,646.0,1,0,1,-1
490,1599,432,161,59,1679,461,718.0,1,0,1,-1
491,1605,430,161,59,1685,459,791.0,1,0,1,-1
492,1605,433,161,59,1685,462,-1.0,0,1,0,-1
493,1544,383,161,59,1624,412,225.0,1,0,1,-1
494,1588,415,161,59,1668,444,623.0,1,0,1,-1
495,1642,466,161,59,1722,495,44.0,1,0,1,-1
496,1649,520,161,59,1729,549,26.0,1,0,1,-1
497,1575,477,161,59,1655,506,31.0,1,0,1,-1
498,1575,480,161,59,1655,509,-1.0,0,1,0,-1
499,1575,483,161,59,1655,512,-1.0,0,1,0,-1
500,1575,486,161,59,1655,515,-1.0,0,1,0,-1
501,1575,489,161,59,1655,518,-1.0,0,1,0,-1
502,1575,492,161,59,1655,521,-1.0,0,1,0,-1
503,1575,495,161,59,1655,524,-1.0,0,1,0,-1
504,1575,498,161,59,1655,527,-1.0,0,1,0,-1
505,1575,501,161,59,1655,530,-1.0,0,1,0,-1
506,1575,504,161,59,1655,533,-1.0,0,1,0,-1
507,1575,507,161,59,1655,536,-1.0,0,1,0,-1
508,1575,510,161,59,1655,539,-1.0,0,1,0,-1
509,1575,513,161,59,1655,542,-1.0,0,1,0,-1
510,1575,516,161,59,1655,545,-1.0,0,1,0,-1
511,1575,519,161,59,1655,548,-1.0,0,1,0,-1
512,1575,522,161,59,1655,551,-1.0,0,1,0,-1
513,1575,525,161,59,1655,554,-1.0,0,1,0,-1
514,1575,528,161,59,1655,557,-1.0,0,1,0,-1
515,1575,531,161,59,1655,560,-1.0,0,1,0,-1
516,1575,534,161,59,1655,563,-1.0,0,1,0,-1
517,1575,537,161,59,1655,566,-1.0,0,1,0,-1
518,1575,540,161,59,1655,569,-1.0,0,1,0,-1
519,1575,543,161,59,1655,572,-1.0,0,1,0,-1
520,1575,546,161,59,1655,575,-1.0,0,1,0,-1
521,1575,549,161,59,1655,578,-1.0,0,1,0,-1
522,1510,600,161,59,1590,629,85.0,1,0,1,-1
523,1510,603,161,59,1590,632,-1.0,0,1,0,-1
524,1510,606,161,59,1590,635,-1.0,0,1,0,-1
525,1510,609,161,59,1590,638,-1.0,0,1,0,-1
526,1510,612,161,59,1590,641,-1.0,0,1,0,-1
527,1510,615,161,59,1590,644,-1.0,0,1,0,-1
528,1510,618,161,59,1590,647,-1.0,0,1,0,-1
529,1510,621,161,59,1590,650,-1.0,0,1,0,-1
530,1510,624,161,59,1590,653,-1.0,0,1,0,-1
531,1510,627,161,59,1590,656,-1.0,0,1,0,-1
532,1510,630,161,59,1590,659,-1.0,0,1,0,-1
533,1510,633,161,59,1590,662,-1.0,0,1,0,-1
534,1510,636,161,59,1590,665,-1.0,0,1,0,-1
535,1510,639,161,59,1590,668,-1.0,0,1,0,-1
536,1510,642,161,59,1590,671,-1.0,0,1,0,-1
537,1510,645,161,59,1590,674,-1.0,0,1,0,-1
538,1510,648,161,59,1590,677,-1.0,0,1,0,-1
539,1510,651,161,59,1590,680,-1.0,0,1,0,-1
540,1510,654,161,59,1590,683,-1.0,0,1,0,-1
541,1510,657,161,59,1590,686,-1.0,0,1,0,-1
542,1510,660,161,59,1590,689,-1.0,0,1,0,-1
543,1510,663,161,59,1590,692,-1.0,0,1,0,-1
544,1510,666,161,59,1590,695,-1.0,0,1,0,-1
545,1510,669,161,59,1590,698,-1.0,0,1,0,-1
546,1510,672,161,59,1590,701,-1.0,0,1,0,-1
547,1510,675,161,59,1590,704,-1.0,0,1,0,-1
548,1510,678,161,59,1590,707,-1.0,0,1,0,-1
549,1510,681,161,59,1590,710,-1.0,0,1,0,-1
550,1510,684,161,59,1590,713,-1.0,0,1,0,-1
551,1496,683,161,59,1576,712,753.0,1,0,1,-1
552,1496,686,161,59,1576,715,-1.0,0,1,0,-1
553,1496,689,161,59,1576,718,-1.0,0,1,0,-1
554,1496,692,161,59,1576,721,-1.0,0,1,0,-1
555,1496,695,161,59,1576,724,-1.0,0,1,0,-1
556,1496,698,161,59,1576,727,-1.0,0,1,0,-1
557,1496,701,161,59,1576,730,-1.0,0,1,0,-1
558,1496,704,161,59,1576,733,-1.0,0,1,0,-1
559,1496,707,161,59,1576,736,-1.0,0,1,0,-1
560,1496,710,161,59,1576,739,-1.0,0,1,0,-1
561,1496,713,161,59,1576,742,-1.0,0,1,0,-1
562,1496,716,161,59,1576,745,-1.0,0,1,0,-1
563,1496,719,161,59,1576,748,-1.0,0,1,0,-1
564,1496,722,161,59,1576,751,-1.0,0,1,0,-1
565,1496,725,161,59,1576,754,-1.0,0,1,0,-1
566,1496,728,161,59,1576,757,-1.0,0,1,0,-1
567,1496,731,161,59,1576,760,-1.0,0,1,0,-1
568,1496,734,161,59,1576,763,-1.0,0,1,0,-1
569,1496,737,161,59,1576,766,-1.0,0,1,0,-1
570,1496,740,161,59,1576,769,-1.0,0,1,0,-1
571,1496,743,161,59,1576,772,-1.0,0,1,0,-1
572,1496,746,161,59,1576,775,-1.0,0,1,0,-1
573,1496,749,161,59,1576,778,-1.0,0,1,0,-1
574,1496,752,161,59,1576,781,-1.0,0,1,0,-1
575,1496,755,161,59,1576,784,-1.0,0,1,0,-1
576,1496,758,161,59,1576,787,-1.0,0,1,0,-1
577,1496,761,161,59,1576,790,-1.0,0,1,0,-1
578,1496,764,161,59,1576,793,-1.0,0,1,0,-1
579,1496,767,161,59,1576,796,-1.0,0,1,0,-1
580,1543,789,161,59,1623,818,507.0,1,0,1,-1
581,1543,792,161,59,1623,821,-1.0,0,1,0,-1
582,1543,795,161,59,1623,824,-1.0,0,1,0,-1
583,1543,798,161,59,1623,827,-1.0,0,1,0,-1
584,1543,801,161,59,1623,830,-1.0,0,1,0,-1
585,1543,804,161,59,1623,833,-1.0,0,1,0,-1
586,1543,807,161,59,1623,836,-1.0,0,1,0,-1
587,1543,810,161,59,1623,839,-1.0,0,1,0,-1
588,1543,813,161,59,1623,842,-1.0,0,1,0,-1
589,1584,741,161,59,1664,770,242.0,1,0,1,-1
590,1584,744,161,59,1664,773,-1.0,0,1,0,-1
591,1602,756,161,59,1682,785,799.0,1,0,1,-1
592,1602,759,161,59,1682,788,-1.0,0,1,0,-1
593,1602,762,161,59,1682,791,-1.0,0,1,0,-1
594,1669,795,161,59,1749,824,26.0,1,0,1,-1
595,1615,801,161,59,1695,830,490.0,1,0,1,-1
596,1615,804,161,59,1695,833,-1.0,0,1,0,-1
597,1615,807,161,59,1695,836,-1.0,0,1,0,-1
598,1581,845,161,59,1661,874,741.0,1,0,1,-1
599,1592,863,161,59,1672,892,788.0,1,0,1,-1
600,1595,881,161,59,1675,910,673.0,1,0,1,-1
601,1600,897,161,59,1680,926,449.0,1,0,1,-1
602,1603,922,161,59,1683,951,499.0,1,0,1,-1
603,1607,941,161,59,1687,970,547.0,1,0,1,-1
604,1603,959,161,59,1683,988,692.0,1,0,1,-1
605,1602,975,161,59,1682,1004,693.0,1,0,1,-1
606,1601,991,161,59,1681,1020,735.0,1,0,1,-1
607,1600,1005,161,59,1680,1034,660.0,1,0,1,-1
608,1594,1020,161,59,1674,1049,661.0,1,0,1,-1
609,1589,1031,161,59,1669,1060,631.0,1,0,1,-1
610,1591,1040,161,59,1671,1069,537.0,1,0,1,-1
611,1587,1048,161,59,1667,1077,486.0,1,0,1,-1
612,1587,1053,161,59,1667,1082,426.0,1,0,1,-1
613,1585,1058,161,59,1665,1087,353.0,1,0,1,-1
614,1569,1057,161,59,1649,1086,180.0,1,0,1,-1
615,1578,1052,161,59,1658,1081,73.0,1,0,1,-1
616,1557,1068,161,59,1637,1097,40.0,1,0,1,-1
617,1557,1071,161,59,1637,1100,-1.0,0,1,0,-1
618,1581,1051,161,59,1661,1080,36.0,1,0,1,-1
619,1580,1051,161,59,1660,1080,51.0,1,0,1,-1
620,1582,1050,161,59,1662,1079,62.0,1,0,1,-1
621,1582,1049,161,59,1662,1078,63.0,1,0,1,-1
622,1626,1065,161,59,1706,1094,87.0,1,0,1,-1
623,1625,1062,161,59,1705,1091,145.0,1,0,1,-1
624,1577,1049,161,59,1657,1078,136.0,1,0,1,-1
625,1633,1061,161,59,1713,1090,108.0,1,0,1,-1
626,1583,1045,161,59,1663,1074,87.0,1,0,1,-1
627,1632,1057,161,59,1712,1086,108.0,1,0,1,-1
628,1630,1056,161,59,1710,1085,112.0,1,0,1,-1
629,1583,1041,161,59,1663,1070,76.0,1,0,1,-1
630,1634,1054,161,59,1714,1083,125.0,1,0,1,-1
631,1634,1053,161,59,1714,1082,139.0,1,0,1,-1
632,1633,1049,161,59,1713,1078,116.0,1,0,1,-1
633,1635,1047,161,59,1715,1076,143.0,1,0,1,-1
634,1634,1045,161,59,1714,1074,82.0,1,0,1,-1
635,1639,1041,161,59,1719,1070,92.0,1,0,1,-1
636,1637,1041,161,59,1717,1070,88.0,1,0,1,-1
637,1579,1036,161,59,1659,1065,68.0,1,0,1,-1
638,1580,1044,161,59,1660,1073,199.0,1,0,1,-1
639,1599,1038,161,59,1679,1067,164.0,1,0,1,-1
640,1572,1044,161,59,1652,1073,158.0,1,0,1,-1
641,1564,1047,161,59,1644,1076,201.0,1,0,1,-1
642,1556,1047,161,59,1636,1076,234.0,1,0,1,-1
643,1551,1047,161,59,1631,1076,260.0,1,0,1,-1
644,1545,1049,161,59,1625,1078,504.0,1,0,1,-1
645,1533,1048,161,59,1613,1077,310.0,1,0,1,-1
646,1543,1046,161,59,1623,1075,436.0,1,0,1,-1
647,1537,1045,161,59,1617,1074,413.0,1,0,1,-1
648,1512,1045,161,59,1592,1074,459.0,1,0,1,-1
649,1495,1045,161,59,1575,1074,480.0,1,0,1,-1
650,1473,1041,161,59,1553,1070,350.0,1,0,1,-1
651,1473,1040,161,59,1553,1069,407.0,1,0,1,-1
652,1467,1040,161,59,1547,1069,445.0,1,0,1,-1
653,1469,1042,161,59,1549,1071,411.0,1,0,1,-1
654,1468,1043,161,59,1548,1072,397.0,1,0,1,-1
655,1464,1044,161,59,1544,1073,398.0,1,0,1,-1
656,1456,1043,161,59,1536,1072,408.0,1,0,1,-1
657,1447,1040,161,59,1527,1069,260.0,1,0,1,-1
658,1441,1037,161,59,1521,1066,201.0,1,0,1,-1
659,1424,1038,161,59,1504,1067,298.0,1,0,1,-1
660,1434,1038,161,59,1514,1067,178.0,1,0,1,-1
661,1426,1039,161,59,1506,1068,159.0,1,0,1,-1
662,1426,1038,161,59,1506,1067,133.0,1,0,1,-1
663,1483,1056,161,59,1563,1085,63.0,1,0,1,-1
664,1479,1053,161,59,1559,1082,134.0,1,0,1,-1
665,1476,1056,161,59,1556,1085,97.0,1,0,1,-1
666,1416,1036,161,59,1496,1065,133.0,1,0,1,-1
667,1440,1043,161,59,1520,1072,352.0,1,0,1,-1
668,1429,1036,161,59,1509,1065,139.0,1,0,1,-1
669,1431,1038,161,59,1511,1067,269.0,1,0,1,-1
670,1434,1038,161,59,1514,1067,315.0,1,0,1,-1
671,1439,1038,161,59,1519,1067,369.0,1,0,1,-1
672,1461,1046,161,59,1541,1075,467.0,1,0,1,-1
673,1466,1046,161,59,1546,1075,512.0,1,0,1,-1
674,1469,1043,161,59,1549,1072,561.0,1,0,1,-1
675,1474,1039,161,59,1554,1068,457.0,1,0,1,-1
676,1497,1047,161,59,1577,1076,571.0,1,0,1,-1
677,1517,1049,161,59,1597,1078,465.0,1,0,1,-1
678,1531,1049,161,59,1611,1078,493.0,1,0,1,-1
679,1558,1052,161,59,1638,1081,382.0,1,0,1,-1
680,1568,1050,161,59,1648,1079,530.0,1,0,1,-1
681,1581,1050,161,59,1661,1079,546.0,1,0,1,-1
682,1596,1050,161,59,1676,1079,539.0,1,0,1,-1
683,1613,1052,161,59,1693,1081,573.0,1,0,1,-1
684,1631,1054,161,59,1711,1083,603.0,1,0,1,-1
685,1649,1055,161,59,1729,1084,615.0,1,0,1,-1
686,1666,1056,161,59,1746,1085,586.0,1,0,1,-1
687,1689,1057,161,59,1769,1086,392.0,1,0,1,-1
688,1716,1057,161,59,1796,1086,540.0,1,0,1,-1
689,1734,1057,161,59,1814,1086,548.0,1,0,1,-1
690,1732,1062,161,59,1812,1091,730.0,1,0,1,-1
691,1743,1063,161,59,1823,1092,702.0,1,0,1,-1
692,1759,1063,161,59,1839,1092,434.0,1,0,1,-1
693,1759,1067,161,59,1839,1096,553.0,1,0,1,-1
694,1771,1067,161,59,1851,1096,550.0,1,0,1,-1
695,1802,1061,161,59,1882,1090,476.0,1,0,1,-1
696,1813,1060,161,59,1893,1089,608.0,1,0,1,-1
697,1810,1063,161,59,1890,1092,300.0,1,0,1,-1
698,1813,1066,161,59,1893,1095,312.0,1,0,1,-1
699,1812,1067,161,59,1892,1096,316.0,1,0,1,-1
700,1818,1066,161,59,1898,1095,171.0,1,0,1,-1
701,1825,1052,161,59,1905,1081,57.0,1,0,1,-1
702,1825,1055,161,59,1905,1084,-1.0,0,1,0,-1
703,1815,1078,161,59,1895,1107,76.0,1,0,1,-1
704,1819,1066,161,59,1899,1095,203.0,1,0,1,-1
705,1813,1067,161,59,1893,1096,307.0,1,0,1,-1
706,1809,1066,161,59,1889,1095,361.0,1,0,1,-1
707,1793,1068,161,59,1873,1097,478.0,1,0,1,-1
708,1789,1067,161,59,1869,1096,526.0,1,0,1,-1
709,1797,1063,161,59,1877,1092,628.0,1,0,1,-1
710,1771,1065,161,59,1851,1094,522.0,1,0,1,-1
711,1793,1061,161,59,1873,1090,554.0,1,0,1,-1
712,1787,1061,161,59,1867,1090,585.0,1,0,1,-1
713,1770,1062,161,59,1850,1091,640.0,1,0,1,-1
714,1754,1060,161,59,1834,1089,598.0,1,0,1,-1
715,1759,1061,161,59,1839,1090,476.0,1,0,1,-1
716,1738,1060,161,59,1818,1089,539.0,1,0,1,-1
717,1723,1058,161,59,1803,1087,511.0,1,0,1,-1
718,1700,1056,161,59,1780,1085,470.0,1,0,1,-1
719,1709,1059,161,59,1789,1088,552.0,1,0,1,-1
720,1689,1059,161,59,1769,1088,452.0,1,0,1,-1
721,1691,1060,161,59,1771,1089,572.0,1,0,1,-1
722,1692,1061,161,59,1772,1090,317.0,1,0,1,-1
723,1698,1061,161,59,1778,1090,455.0,1,0,1,-1
724,1685,1065,161,59,1765,1094,420.0,1,0,1,-1
725,1681,1065,161,59,1761,1094,547.0,1,0,1,-1
726,1653,1073,161,59,1733,1102,311.0,1,0,1,-1
727,1648,1073,161,59,1728,1102,381.0,1,0,1,-1
728,1630,1078,161,59,1710,1107,407.0,1,0,1,-1
729,1609,1082,161,59,1689,1111,497.0,1,0,1,-1
730,1618,1077,161,59,1698,1106,654.0,1,0,1,-1
731,1608,1077,161,59,1688,1106,615.0,1,0,1,-1
732,1594,1077,161,59,1674,1106,626.0,1,0,1,-1
733,1579,1077,161,59,1659,1106,690.0,1,0,1,-1
734,1561,1077,161,59,1641,1106,650.0,1,0,1,-1
735,1536,1079,161,59,1616,1108,576.0,1,0,1,-1
736,1514,1082,161,59,1594,1111,602.0,1,0,1,-1
737,1488,1081,161,59,1568,1110,617.0,1,0,1,-1
738,1464,1082,161,59,1544,1111,704.0,1,0,1,-1
739,1437,1082,161,59,1517,1111,689.0,1,0,1,-1
740,1412,1081,161,59,1492,1110,604.0,1,0,1,-1
741,1394,1079,161,59,1474,1108,533.0,1,0,1,-1
742,1348,1074,161,59,1428,1103,237.0,1,0,1,-1
743,1339,1078,161,59,1419,1107,435.0,1,0,1,-1
744,1314,1079,161,59,1394,1108,441.0,1,0,1,-1
745,1267,1070,161,59,1347,1099,300.0,1,0,1,-1
746,1245,1068,161,59,1325,1097,412.0,1,0,1,-1
747,1227,1070,161,59,1307,1099,532.0,1,0,1,-1
748,1214,1071,161,59,1294,1100,575.0,1,0,1,-1
749,1198,1072,161,59,1278,1101,638.0,1,0,1,-1
750,1178,1069,161,59,1258,1098,596.0,1,0,1,-1
751,1164,1068,161,59,1244,1097,592.0,1,0,1,-1
752,1139,1060,161,59,1219,1089,323.0,1,0,1,-1
753,1138,1067,161,59,1218,1096,534.0,1,0,1,-1
754,1137,1071,161,59,1217,1100,500.0,1,0,1,-1
755,1110,1063,161,59,1190,1092,314.0,1,0,1,-1
756,1102,1063,161,59,1182,1092,249.0,1,0,1,-1
757,1098,1066,161,59,1178,1095,320.0,1,0,1,-1
758,1093,1069,161,59,1173,1098,280.0,1,0,1,-1
759,1081,1070,161,59,1161,1099,308.0,1,0,1,-1
760,1065,1072,161,59,1145,1101,345.0,1,0,1,-1
761,1087,1070,161,59,1167,1099,460.0,1,0,1,-1
762,1057,1075,161,59,1137,1104,309.0,1,0,1,-1
763,1045,1076,161,59,1125,1105,339.0,1,0,1,-1
764,1036,1076,161,59,1116,1105,360.0,1,0,1,-1
765,1025,1074,161,59,1105,1103,373.0,1,0,1,-1
766,1015,1072,161,59,1095,1101,348.0,1,0,1,-1
767,1021,1070,161,59,1101,1099,425.0,1,0,1,-1
768,1004,1070,161,59,1084,1099,378.0,1,0,1,-1
769,988,1069,161,59,1068,1098,319.0,1,0,1,-1
770,964,1067,161,59,1044,1096,240.0,1,0,1,-1
771,949,1067,161,59,1029,1096,383.0,1,0,1,-1
772,943,1067,161,59,1023,1096,260.0,1,0,1,-1
773,931,1066,161,59,1011,1095,276.0,1,0,1,-1
774,904,1059,161,59,984,1088,181.0,1,0,1,-1
775,894,1062,161,59,974,1091,350.0,1,0,1,-1
776,888,1061,161,59,968,1090,242.0,1,0,1,-1
777,862,1057,161,59,942,1086,286.0,1,0,1,-1
778,861,1058,161,59,941,1087,235.0,1,0,1,-1
779,851,1057,161,59,931,1086,281.0,1,0,1,-1
780,848,1057,161,59,928,1086,216.0,1,0,1,-1
781,852,1057,161,59,932,1086,146.0,1,0,1,-1
782,860,1055,161,59,940,1084,96.0,1,0,1,-1
783,857,1055,161,59,937,1084,106.0,1,0,1,-1
784,849,1054,161,59,929,1083,33.0,1,0,1,-1
785,847,1052,161,59,927,1081,26.0,1,0,1,-1
786,853,1052,161,59,933,1081,44.0,1,0,1,-1
787,852,1052,161,59,932,1081,68.0,1,0,1,-1
788,829,1071,161,59,909,1100,122.0,1,0,1,-1
789,838,1069,161,59,918,1098,283.0,1,0,1,-1
790,854,1076,161,59,934,1105,469.0,1,0,1,-1
791,858,1082,161,59,938,1111,561.0,1,0,1,-1
792,852,1091,161,59,932,1120,567.0,1,0,1,-1
793,848,1100,161,59,928,1129,666.0,1,0,1,-1
794,845,1113,161,59,925,1142,634.0,1,0,1,-1
795,844,1125,161,59,924,1154,661.0,1,0,1,-1
796,845,1142,161,59,925,1171,753.0,1,0,1,-1
797,847,1157,161,59,927,1186,783.0,1,0,1,-1
798,775,1175,161,59,855,1204,31.0,1,0,1,-1
799,824,1188,161,59,904,1217,537.0,1,0,1,-1
800,831,1206,161,59,911,1235,789.0,1,0,1,-1
801,831,1209,161,59,911,1238,-1.0,0,1,0,-1
802,841,1235,161,59,921,1264,734.0,1,0,1,-1
803,840,1246,161,59,920,1275,675.0,1,0,1,-1
804,818,1254,161,59,898,1283,358.0,1,0,1,-1
805,821,1263,161,59,901,1292,330.0,1,0,1,-1
806,818,1269,161,59,898,1298,231.0,1,0,1,-1
807,826,1266,161,59,906,1295,116.0,1,0,1,-1
808,817,1279,161,59,897,1308,158.0,1,0,1,-1
809,815,1282,161,59,895,1311,159.0,1,0,1,-1
810,822,1282,161,59,902,1311,125.0,1,0,1,-1
811,829,1279,161,59,909,1308,65.0,1,0,1,-1
812,831,1282,161,59,911,1311,46.0,1,0,1,-1
813,830,1281,161,59,910,1310,25.0,1,0,1,-1
814,830,1284,161,59,910,1313,-1.0,0,1,0,-1
815,830,1287,161,59,910,1316,-1.0,0,1,0,-1
816,832,1280,161,59,912,1309,60.0,1,0,1,-1
817,834,1278,161,59,914,1307,84.0,1,0,1,-1
818,834,1275,161,59,914,1304,127.0,1,0,1,-1
819,834,1270,161,59,914,1299,144.0,1,0,1,-1
820,829,1266,161,59,909,1295,223.0,1,0,1,-1
821,831,1257,161,59,911,1286,258.0,1,0,1,-1
822,832,1249,161,59,912,1278,325.0,1,0,1,-1
823,830,1239,161,59,910,1268,381.0,1,0,1,-1
824,830,1220,161,59,910,1249,358.0,1,0,1,-1
825,840,1206,161,59,920,1235,600.0,1,0,1,-1
826,841,1189,161,59,921,1218,591.0,1,0,1,-1
827,847,1168,161,59,927,1197,625.0,1,0,1,-1
828,845,1146,161,59,925,1175,655.0,1,0,1,-1
829,847,1123,161,59,927,1152,650.0,1,0,1,-1
830,846,1092,161,59,926,1121,510.0,1,0,1,-1
831,858,1066,161,59,938,1095,566.0,1,0,1,-1
832,840,1035,161,59,920,1064,392.0,1,0,1,-1
833,844,1008,161,59,924,1037,542.0,1,0,1,-1
834,845,967,161,59,925,996,483.0,1,0,1,-1
835,851,947,161,59,931,976,435.0,1,0,1,-1
836,853,905,161,59,933,934,602.0,1,0,1,-1
837,780,894,161,59,860,923,28.0,1,0,1,-1
838,836,852,161,59,916,881,438.0,1,0,1,-1
839,847,822,161,59,927,851,580.0,1,0,1,-1
840,855,801,161,59,935,830,717.0,1,0,1,-1
841,850,778,161,59,930,807,556.0,1,0,1,-1
842,840,751,161,59,920,780,436.0,1,0,1,-1
843,844,730,161,59,924,759,476.0,1,0,1,-1
844,851,708,161,59,931,737,530.0,1,0,1,-1
845,857,692,161,59,937,721,698.0,1,0,1,-1
846,857,678,161,59,937,707,631.0,1,0,1,-1
847,859,664,161,59,939,693,571.0,1,0,1,-1
848,860,651,161,59,940,680,581.0,1,0,1,-1
849,861,639,161,59,941,668,615.0,1,0,1,-1
850,861,631,161,59,941,660,547.0,1,0,1,-1
851,863,624,161,59,943,653,535.0,1,0,1,-1
852,864,618,161,59,944,647,485.0,1,0,1,-1
853,864,615,161,59,944,644,451.0,1,0,1,-1
854,866,611,161,59,946,640,350.0,1,0,1,-1
855,848,605,161,59,928,634,122.0,1,0,1,-1
856,849,602,161,59,929,631,72.0,1,0,1,-1
857,849,605,161,59,929,634,-1.0,0,1,0,-1
858,849,608,161,59,929,637,-1.0,0,1,0,-1
859,856,597,161,59,936,626,44.0,1,0,1,-1
860,858,598,161,59,938,627,46.0,1,0,1,-1
861,892,617,161,59,972,646,45.0,1,0,1,-1
862,856,600,161,59,936,629,65.0,1,0,1,-1
863,858,601,161,59,938,630,54.0,1,0,1,-1
864,858,605,161,59,938,634,106.0,1,0,1,-1
865,857,605,161,59,937,634,104.0,1,0,1,-1
866,861,607,161,59,941,636,126.0,1,0,1,-1
867,844,606,161,59,924,635,229.0,1,0,1,-1
868,870,611,161,59,950,640,179.0,1,0,1,-1
869,855,606,161,59,935,635,207.0,1,0,1,-1
870,871,612,161,59,951,641,226.0,1,0,1,-1
871,886,610,161,59,966,639,164.0,1,0,1,-1
872,902,620,161,59,982,649,397.0,1,0,1,-1
873,914,620,161,59,994,649,372.0,1,0,1,-1
874,918,619,161,59,998,648,464.0,1,0,1,-1
875,929,620,161,59,1009,649,475.0,1,0,1,-1
876,944,622,161,59,1024,651,508.0,1,0,1,-1
877,956,622,161,59,1036,651,535.0,1,0,1,-1
878,967,622,161,59,1047,651,553.0,1,0,1,-1
879,976,623,161,59,1056,652,553.0,1,0,1,-1
880,990,624,161,59,1070,653,592.0,1,0,1,-1
881,1000,626,161,59,1080,655,616.0,1,0,1,-1
882,1013,628,161,59,1093,657,620.0,1,0,1,-1
883,1027,629,161,59,1107,658,622.0,1,0,1,-1
884,1043,629,161,59,1123,658,638.0,1,0,1,-1
885,1058,630,161,59,1138,659,640.0,1,0,1,-1
886,1059,632,161,59,1139,661,539.0,1,0,1,-1
887,1081,629,161,59,1161,658,555.0,1,0,1,-1
888,1095,628,161,59,1175,657,596.0,1,0,1,-1
889,1096,629,161,59,1176,658,325.0,1,0,1,-1
890,1102,629,161,59,1182,658,307.0,1,0,1,-1
891,1109,629,161,59,1189,658,290.0,1,0,1,-1
892,1113,627,161,59,1193,656,268.0,1,0,1,-1
893,1115,628,161,59,1195,657,240.0,1,0,1,-1
894,1116,626,161,59,1196,655,215.0,1,0,1,-1
895,1122,626,161,59,1202,655,216.0,1,0,1,-1
896,1123,624,161,59,1203,653,212.0,1,0,1,-1
897,1116,626,161,59,1196,655,113.0,1,0,1,-1
898,1109,631,161,59,1189,660,75.0,1,0,1,-1
899,1171,566,161,59,1251,595,154.0,1,0,1,-1
900,1174,552,161,59,1254,581,45.0,1,0,1,-1
901,1146,615,161,59,1226,644,73.0,1,0,1,-1
902,1104,620,161,59,1184,649,103.0,1,0,1,-1
903,1104,623,161,59,1184,652,-1.0,0,1,0,-1
904,1147,612,161,59,1227,641,35.0,1,0,1,-1
905,1141,615,161,59,1221,644,49.0,1,0,1,-1
906,1143,618,161,59,1223,647,94.0,1,0,1,-1
907,1139,624,161,59,1219,653,215.0,1,0,1,-1
908,1143,630,161,59,1223,659,627.0,1,0,1,-1
909,1161,637,161,59,1241,666,526.0,1,0,1,-1
910,1146,644,161,59,1226,673,480.0,1,0,1,-1
911,1148,651,161,59,1228,680,560.0,1,0,1,-1
912,1152,663,161,59,1232,692,522.0,1,0,1,-1
913,1154,675,161,59,1234,704,594.0,1,0,1,-1
914,1151,691,161,59,1231,720,608.0,1,0,1,-1
915,1151,706,161,59,1231,735,605.0,1,0,1,-1
916,1154,721,161,59,1234,750,585.0,1,0,1,-1
917,1152,736,161,59,1232,765,630.0,1,0,1,-1
918,1159,750,161,59,1239,779,680.0,1,0,1,-1
919,1157,763,161,59,1237,792,707.0,1,0,1,-1
920,1156,776,161,59,1236,805,701.0,1,0,1,-1
921,1157,785,161,59,1237,814,731.0,1,0,1,-1
922,1151,794,161,59,1231,823,546.0,1,0,1,-1
923,1152,799,161,59,1232,828,517.0,1,0,1,-1
924,1152,805,161,59,1232,834,449.0,1,0,1,-1
925,1154,809,161,59,1234,838,394.0,1,0,1,-1
926,1149,811,161,59,1229,840,328.0,1,0,1,-1
927,1137,809,161,59,1217,838,143.0,1,0,1,-1
928,1139,815,161,59,1219,844,201.0,1,0,1,-1
929,1117,821,161,59,1197,850,21.0,1,0,1,-1
930,1117,824,161,59,1197,853,-1.0,0,1,0,-1
931,1150,803,161,59,1230,832,29.0,1,0,1,-1
932,1149,802,161,59,1229,831,54.0,1,0,1,-1
933,1150,801,161,59,1230,830,49.0,1,0,1,-1
934,1148,801,161,59,1228,830,67.0,1,0,1,-1
935,1138,807,161,59,1218,836,148.0,1,0,1,-1
936,1138,806,161,59,1218,835,237.0,1,0,1,-1
937,1157,806,161,59,1237,835,437.0,1,0,1,-1
938,1161,800,161,59,1241,829,594.0,1,0,1,-1
939,1162,795,161,59,1242,824,594.0,1,0,1,-1
940,1158,786,161,59,1238,815,657.0,1,0,1,-1
941,1160,777,161,59,1240,806,697.0,1,0,1,-1
942,1163,766,161,59,1243,795,703.0,1,0,1,-1
943,1163,750,161,59,1243,779,696.0,1,0,1,-1
944,1162,735,161,59,1242,764,677.0,1,0,1,-1
945,1164,717,161,59,1244,746,618.0,1,0,1,-1
946,1165,698,161,59,1245,727,623.0,1,0,1,-1
947,1168,679,161,59,1248,708,659.0,1,0,1,-1
948,1158,660,161,59,1238,689,755.0,1,0,1,-1
949,1165,640,161,59,1245,669,657.0,1,0,1,-1
