frame_id,x,y,w,h,center_x,center_y,score,detected,predicted,used_for_trajectory,template_id
190,164,161,11,9,169,165,-1.0,0,0,0,-1
191,164,161,11,9,169,165,-1.0,0,0,0,-1
192,164,161,11,9,169,165,-1.0,0,0,0,-1
193,164,161,11,9,169,165,-1.0,0,0,0,-1
194,164,161,11,9,169,165,-1.0,0,0,0,-1
195,164,161,11,9,169,165,-1.0,0,0,0,-1
196,164,161,11,9,169,165,-1.0,0,0,0,-1
197,164,161,11,9,169,165,-1.0,0,0,0,-1
198,164,161,11,9,169,165,-1.0,0,0,0,-1
199,164,161,11,9,169,165,-1.0,0,0,0,-1
200,164,161,11,9,169,165,-1.0,0,0,0,-1
201,164,161,11,9,169,165,-1.0,0,0,0,-1
202,164,161,11,9,169,165,-1.0,0,0,0,-1
203,164,161,11,9,169,165,-1.0,0,0,0,-1
204,164,161,11,9,169,165,-1.0,0,0,0,-1
205,164,161,11,9,169,165,-1.0,0,0,0,-1
206,164,161,11,9,169,165,-1.0,0,0,0,-1
207,164,161,11,9,169,165,-1.0,0,0,0,-1
208,164,161,11,9,169,165,-1.0,0,0,0,-1
209,164,161,11,9,169,165,-1.0,0,0,0,-1
210,164,161,11,9,169,165,-1.0,0,0,0,-1
211,164,161,11,9,169,165,-1.0,0,0,0,-1
212,164,161,11,9,169,165,-1.0,0,0,0,-1
213,164,161,11,9,169,165,-1.0,0,0,0,-1
214,164,161,11,9,169,165,-1.0,0,0,0,-1
215,164,161,11,9,169,165,-1.0,0,0,0,-1
216,164,161,11,9,169,165,-1.0,0,0,0,-1
217,164,161,11,9,169,165,-1.0,0,0,0,-1
218,164,161,11,9,169,165,-1.0,0,0,0,-1
219,164,161,11,9,169,165,-1.0,0,0,0,-1
220,164,161,11,9,169,165,-1.0,0,0,0,-1
221,164,161,11,9,169,165,-1.0,0,0,0,-1
222,164,161,11,9,169,165,-1.0,0,0,0,-1
223,164,161,11,9,169,165,-1.0,0,0,0,-1
224,164,161,11,9,169,165,-1.0,0,0,0,-1
225,164,161,11,9,169,165,-1.0,0,0,0,-1
226,164,161,11,9,169,165,-1.0,0,0,0,-1
227,164,161,11,9,169,165,-1.0,0,0,0,-1
228,164,161,11,9,169,165,-1.0,0,0,0,-1
229,164,161,11,9,169,165,-1.0,0,0,0,-1
230,164,161,11,9,169,165,-1.0,0,0,0,-1
231,164,161,11,9,169,165,-1.0,0,0,0,-1
232,164,161,11,9,169,165,-1.0,0,0,0,-1
233,164,161,11,9,169,165,-1.0,0,0,0,-1
234,164,161,11,9,169,165,-1.0,0,0,0,-1
235,164,161,11,9,169,165,-1.0,0,0,0,-1
236,164,161,11,9,169,165,-1.0,0,0,0,-1
237,164,161,11,9,169,165,-1.0,0,0,0,-1
238,164,161,11,9,169,165,-1.0,0,0,0,-1
239,164,161,11,9,169,165,-1.0,0,0,0,-1
240,164,161,11,9,169,165,-1.0,0,0,0,-1
241,164,161,11,9,169,165,-1.0,0,0,0,-1
242,164,161,11,9,169,165,-1.0,0,0,0,-1
243,164,161,11,9,169,165,-1.0,0,0,0,-1
244,164,161,11,9,169,165,-1.0,0,0,0,-1
245,164,161,11,9,169,165,-1.0,0,0,0,-1
246,164,161,11,9,169,165,-1.0,0,0,0,-1
247,164,161,11,9,169,165,-1.0,0,0,0,-1
248,164,161,11,9,169,165,-1.0,0,0,0,-1
249,164,161,11,9,169,165,-1.0,0,0,0,-1
250,164,161,11,9,169,165,-1.0,0,0,0,-1
251,164,161,11,9,169,165,-1.0,0,0,0,-1
252,164,161,11,9,169,165,-1.0,0,0,0,-1
253,164,161,11,9,169,165,-1.0,0,0,0,-1
254,164,161,11,9,169,165,-1.0,0,0,0,-1
255,164,161,11,9,169,165,-1.0,0,0,0,-1
256,164,161,11,9,169,165,-1.0,0,0,0,-1
257,164,161,11,9,169,165,-1.0,0,0,0,-1
258,164,161,11,9,169,165,-1.0,0,0,0,-1
259,164,161,11,9,169,165,-1.0,0,0,0,-1
260,164,161,11,9,169,165,-1.0,0,0,0,-1
261,164,161,11,9,169,165,-1.0,0,0,0,-1
262,164,161,11,9,169,165,-1.0,0,0,0,-1
263,164,161,11,9,169,165,-1.0,0,0,0,-1
264,164,161,11,9,169,165,-1.0,0,0,0,-1
265,164,161,11,9,169,165,-1.0,0,0,0,-1
266,164,161,11,9,169,165,-1.0,0,0,0,-1
